timestamp,week,AUC_PR,AUC_ROC,F1,Precision,Recall,Brier,theta_t,warn_count,TP,FP
2025-10-29 20:46:50,0,0.4289218879647419,0.42798815997566636,0.0,0.0,0.0,0.46175831833780623,0.9500000000000001,0,0,0
2025-10-29 20:46:50,1,0.41983480255973027,0.41276321852399367,0.0,0.0,0.0,0.4617659567629257,0.9500000000000001,0,0,0
2025-10-29 20:46:50,2,0.4145879016470508,0.4034905960568256,0.0,0.0,0.0,0.461771427793455,0.9500000000000001,0,0,0
2025-10-29 20:46:50,3,0.40837786698252454,0.3893944695254485,0.0,0.0,0.0,0.46178383043639604,0.9500000000000001,0,0,0
2025-10-29 20:46:50,4,0.4308700470676661,0.44899800206944696,0.0,0.0,0.0,0.4617544607465535,0.9500000000000001,0,0,0
2025-10-29 20:46:50,5,0.4643132285239193,0.5090636182911583,0.0,0.0,0.0,0.46169924075563756,0.9500000000000001,0,0,0
2025-10-29 20:46:51,6,0.5047899269222298,0.561088684307962,0.0,0.0,0.0,0.4616365389589139,0.9500000000000001,0,0,0
2025-10-29 20:46:51,7,0.5229227143065494,0.5812623965389724,0.0,0.0,0.0,0.4616117471296188,0.9500000000000001,0,0,0
2025-10-29 20:46:51,8,0.530300855176106,0.5886443629299241,0.0,0.0,0.0,0.4616021917159229,0.9500000000000001,0,0,0
2025-10-29 20:46:51,9,0.6064764117966663,0.6500692984068156,0.0,0.0,0.0,0.4613619917626256,0.9500000000000001,0,0,0
2025-10-29 20:46:51,10,0.6220997404547227,0.6592998258260814,0.0,0.0,0.0,0.46132224389364346,0.9500000000000001,0,0,0
2025-10-29 20:46:51,11,0.6805869678620401,0.699954023607627,0.0,0.0,0.0,0.4609044245845638,0.9500000000000001,0,0,0
2025-10-29 20:46:52,12,0.7036818680875484,0.710740483577047,0.0,0.0,0.0,0.4606988973281494,0.9500000000000001,0,0,0
2025-10-29 20:46:52,13,0.7340924584488291,0.7282663380838877,0.0,0.0,0.0,0.4604461179548333,0.9500000000000001,0,0,0
2025-10-29 20:46:52,14,0.7411117113469075,0.7318190695998616,0.0,0.0,0.0,0.4604155973894207,0.9500000000000001,0,0,0
2025-10-29 20:46:52,15,0.7660903697741706,0.7518030146391186,0.0,0.0,0.0,0.46003161171194445,0.9500000000000001,0,0,0
2025-10-29 20:46:52,16,0.7827107737644167,0.7631522695567708,0.0,0.0,0.0,0.4597992826226206,0.9500000000000001,0,0,0
2025-10-29 20:46:53,17,0.7927196444077445,0.7718027453213391,0.0,0.0,0.0,0.4595128901281038,0.9500000000000001,0,0,0
2025-10-29 20:46:53,18,0.7944090626541662,0.7727400956689174,0.0,0.0,0.0,0.45948508406112215,0.9500000000000001,0,0,0
2025-10-29 20:46:53,19,0.8030025686652469,0.779574996175235,0.0,0.0,0.0,0.45927944348522737,0.9500000000000001,0,0,0
