timestamp,week,AUC_PR,AUC_ROC,F1,Precision,Recall,Brier,theta_t,warn_count,TP,FP
2025-10-29 20:46:41,0,0.4289218879647419,0.42798815997566636,0.6511733363564222,0.48277021348125737,1.0,0.46175831833780623,0.0,5949,2872,3077
2025-10-29 20:46:42,1,0.41983480255973027,0.41276321852399367,0.6511733363564222,0.48277021348125737,1.0,0.4617659567629257,0.0,5949,2872,3077
2025-10-29 20:46:42,2,0.4145879016470508,0.4034905960568256,0.6511733363564222,0.48277021348125737,1.0,0.461771427793455,0.0,5949,2872,3077
2025-10-29 20:46:42,3,0.40837786698252454,0.3893944695254485,0.6511733363564222,0.48277021348125737,1.0,0.46178383043639604,0.0,5949,2872,3077
2025-10-29 20:46:42,4,0.4308700470676661,0.44899800206944696,0.6511733363564222,0.48277021348125737,1.0,0.4617544607465535,0.0,5949,2872,3077
2025-10-29 20:46:43,5,0.4643132285239193,0.5090636182911583,0.6511733363564222,0.48277021348125737,1.0,0.46169924075563756,0.0,5949,2872,3077
2025-10-29 20:46:43,6,0.5047899269222298,0.561088684307962,0.6511733363564222,0.48277021348125737,1.0,0.4616365389589139,0.0,5949,2872,3077
2025-10-29 20:46:43,7,0.5229227143065494,0.5812623965389724,0.6511733363564222,0.48277021348125737,1.0,0.4616117471296188,0.0,5949,2872,3077
2025-10-29 20:46:43,8,0.530300855176106,0.5886443629299241,0.6511733363564222,0.48277021348125737,1.0,0.4616021917159229,0.0,5949,2872,3077
2025-10-29 20:46:44,9,0.6064764117966663,0.6500692984068156,0.6513844757149342,0.4831649831649832,0.9993036211699164,0.4613619917626256,0.9400000000000001,5940,2870,3070
2025-10-29 20:46:44,10,0.6220997404547227,0.6592998258260814,0.6516802906448683,0.4834905660377358,0.9993036211699164,0.46132224389364346,0.9400000000000001,5936,2870,3066
2025-10-29 20:46:44,11,0.6805869678620401,0.699954023607627,0.6553711387736284,0.4898345968297726,0.9899025069637883,0.4609044245845638,0.9400000000000001,5804,2843,2961
2025-10-29 20:46:44,12,0.7036818680875484,0.710740483577047,0.6583663020712125,0.4944075498077595,0.9850278551532033,0.4606988973281494,0.9400000000000001,5722,2829,2893
2025-10-29 20:46:45,13,0.7340924584488291,0.7282663380838877,0.663035756571158,0.5023322569070685,0.9749303621169917,0.4604461179548333,0.9400000000000001,5574,2800,2774
2025-10-29 20:46:45,14,0.7411117113469075,0.7318190695998616,0.6643713641220468,0.5040533237254549,0.974233983286908,0.4604155973894207,0.9400000000000001,5551,2798,2753
2025-10-29 20:46:45,15,0.7660903697741706,0.7518030146391186,0.6697459584295612,0.5144724556489262,0.9592618384401114,0.46003161171194445,0.9400000000000001,5355,2755,2600
2025-10-29 20:46:45,16,0.7827107737644167,0.7631522695567708,0.6729040994706389,0.5204722909921919,0.9516016713091922,0.4597992826226206,0.9400000000000001,5251,2733,2518
2025-10-29 20:46:46,17,0.7927196444077445,0.7718027453213391,0.678625188158555,0.5303921568627451,0.9418523676880223,0.4595128901281038,0.9400000000000001,5100,2705,2395
2025-10-29 20:46:46,18,0.7944090626541662,0.7727400956689174,0.679321181646763,0.5315758410387567,0.9408077994428969,0.45948508406112215,0.9400000000000001,5083,2702,2381
2025-10-29 20:46:46,19,0.8030025686652469,0.779574996175235,0.6840091813312931,0.5396378269617707,0.9338440111420613,0.45927944348522737,0.9400000000000001,4970,2682,2288
